"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",20
"南投縣","仁愛鄉",31
"南投縣","信義鄉",26
"南投縣","南投市",347
"南投縣","名間鄉",66
"南投縣","國姓鄉",19
"南投縣","埔里鎮",220
"南投縣","水里鄉",45
"南投縣","竹山鎮",98
"南投縣","草屯鎮",375
"南投縣","集集鎮",15
"南投縣","魚池鄉",21
"南投縣","鹿谷鄉",21
"台中市","中區",41
"台中市","北區",588
"台中市","北屯區",1115
"台中市","南區",537
"台中市","南屯區",723
"台中市","后里區",143
"台中市","和平區",18
"台中市","外埔區",99
"台中市","大安區",31
"台中市","大甲區",210
"台中市","大肚區",124
"台中市","大里區",784
"台中市","大雅區",308
"台中市","太平區",704
"台中市","新社區",44
"台中市","東勢區",132
"台中市","東區",183
"台中市","梧棲區",138
"台中市","沙鹿區",358
"台中市","清水區",239
"台中市","潭子區",340
"台中市","烏日區",269
"台中市","石岡區",22
"台中市","神岡區",146
"台中市","西區",392
"台中市","西屯區",1372
"台中市","豐原區",478
"台中市","霧峰區",238
"台中市","龍井區",252
"台北市","中山區",988
"台北市","中正區",546
"台北市","信義區",990
"台北市","內湖區",1457
"台北市","北投區",973
"台北市","南港區",469
"台北市","士林區",1057
"台北市","大同區",515
"台北市","大安區",1253
"台北市","文山區",1263
"台北市","松山區",772
"台北市","萬華區",532
"台南市","七股區",18
"台南市","下營區",19
"台南市","中西區",134
"台南市","仁德區",220
"台南市","佳里區",91
"台南市","六甲區",29
"台南市","北區",254
"台南市","北門區",8
"台南市","南化區",9
"台南市","南區",274
"台南市","善化區",107
"台南市","大內區",15
"台南市","學甲區",29
"台南市","安南區",461
"台南市","安定區",43
"台南市","安平區",146
"台南市","官田區",49
"台南市","將軍區",25
"台南市","山上區",10
"台南市","左鎮區",5
"台南市","後壁區",35
"台南市","新化區",73
"台南市","新市區",84
"台南市","新營區",180
"台南市","東區",522
"台南市","東山區",28
"台南市","柳營區",18
"台南市","楠西區",12
"台南市","歸仁區",165
"台南市","永康區",691
"台南市","玉井區",16
"台南市","白河區",43
"台南市","西港區",36
"台南市","關廟區",59
"台南市","鹽水區",26
"台南市","麻豆區",80
"台南市","龍崎區",5
"台東縣","卑南鄉",38
"台東縣","台東市",354
"台東縣","大武鄉",3
"台東縣","太麻里鄉",19
"台東縣","延平鄉",3
"台東縣","成功鎮",12
"台東縣","東河鄉",12
"台東縣","池上鄉",16
"台東縣","海端鄉",5
"台東縣","綠島鄉",3
"台東縣","蘭嶼鄉",1
"台東縣","達仁鄉",9
"台東縣","金峰鄉",10
"台東縣","長濱鄉",4
"台東縣","關山鎮",16
"台東縣","鹿野鄉",8
"嘉義市","東區",323
"嘉義市","西區",350
"嘉義縣","中埔鄉",92
"嘉義縣","六腳鄉",33
"嘉義縣","大埔鄉",5
"嘉義縣","大林鎮",66
"嘉義縣","太保市",106
"嘉義縣","布袋鎮",16
"嘉義縣","新港鄉",27
"嘉義縣","朴子市",66
"嘉義縣","東石鄉",13
"嘉義縣","梅山鄉",24
