"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",18
"南投縣","仁愛鄉",58
"南投縣","信義鄉",35
"南投縣","南投市",590
"南投縣","名間鄉",131
"南投縣","國姓鄉",58
"南投縣","埔里鎮",328
"南投縣","水里鄉",33
"南投縣","竹山鎮",153
"南投縣","草屯鎮",509
"南投縣","集集鎮",19
"南投縣","魚池鄉",26
"南投縣","鹿谷鄉",26
"台中市","中區",72
"台中市","北區",923
"台中市","北屯區",1705
"台中市","南區",706
"台中市","南屯區",1061
"台中市","后里區",193
"台中市","和平區",22
"台中市","外埔區",92
"台中市","大安區",33
"台中市","大甲區",228
"台中市","大肚區",219
"台中市","大里區",1119
"台中市","大雅區",366
"台中市","太平區",915
"台中市","新社區",63
"台中市","東勢區",114
"台中市","東區",265
"台中市","梧棲區",253
"台中市","沙鹿區",599
"台中市","清水區",409
"台中市","潭子區",474
"台中市","烏日區",370
"台中市","石岡區",44
"台中市","神岡區",207
"台中市","西區",520
"台中市","西屯區",1659
"台中市","豐原區",727
"台中市","霧峰區",293
"台中市","龍井區",335
"台北市","中山區",1020
"台北市","中正區",484
"台北市","信義區",829
"台北市","內湖區",1230
"台北市","北投區",1085
"台北市","南港區",404
"台北市","士林區",1065
"台北市","大同區",447
"台北市","大安區",1122
"台北市","文山區",1027
"台北市","松山區",677
"台北市","萬華區",540
"台南市","七股區",41
"台南市","下營區",59
"台南市","中西區",280
"台南市","仁德區",301
"台南市","佳里區",187
"台南市","六甲區",75
"台南市","北區",624
"台南市","北門區",22
"台南市","南化區",17
"台南市","南區",479
"台南市","善化區",408
"台南市","大內區",26
"台南市","學甲區",55
"台南市","安南區",972
"台南市","安定區",133
"台南市","安平區",268
"台南市","官田區",85
"台南市","將軍區",40
"台南市","山上區",27
"台南市","左鎮區",7
"台南市","後壁區",85
"台南市","新化區",145
"台南市","新市區",243
"台南市","新營區",344
"台南市","東區",977
"台南市","東山區",51
"台南市","柳營區",87
"台南市","楠西區",28
"台南市","歸仁區",284
"台南市","永康區",1776
"台南市","玉井區",29
"台南市","白河區",60
"台南市","西港區",87
"台南市","關廟區",89
"台南市","鹽水區",47
"台南市","麻豆區",141
"台南市","龍崎區",3
"台東縣","卑南鄉",73
"台東縣","台東市",412
"台東縣","大武鄉",8
"台東縣","太麻里鄉",11
"台東縣","延平鄉",3
"台東縣","成功鎮",28
"台東縣","東河鄉",18
"台東縣","池上鄉",10
"台東縣","海端鄉",8
"台東縣","綠島鄉",7
"台東縣","蘭嶼鄉",2
"台東縣","達仁鄉",6
"台東縣","金峰鄉",6
"台東縣","長濱鄉",12
"台東縣","關山鎮",11
"台東縣","鹿野鄉",15
"嘉義市","東區",523
"嘉義市","西區",561
"嘉義縣","中埔鄉",200
"嘉義縣","六腳鄉",55
"嘉義縣","大埔鄉",6
"嘉義縣","大林鎮",107
"嘉義縣","太保市",153
"嘉義縣","布袋鎮",47
"嘉義縣","新港鄉",71
"嘉義縣","朴子市",165
"嘉義縣","東石鄉",35
"嘉義縣","梅山鄉",37
"嘉義縣","民雄鄉",351
"嘉義縣","水上鄉",208
"嘉義縣","溪口鄉",27
"嘉義縣","番路鄉",26
"嘉義縣","竹崎鄉",74
"嘉義縣","義竹鄉",43
"嘉義縣","阿里山鄉",12
"嘉義縣","鹿草鄉",59
"基隆市","七堵區",154
"基隆市","中山區",109
"基隆市","中正區",185
"基隆市","仁愛區",134
"基隆市","信義區",149
"基隆市","安樂區",309
"基隆市","暖暖區",146
"宜蘭縣","三星鄉",62
"宜蘭縣","五結鄉",171
"宜蘭縣","冬山鄉",194
"宜蘭縣","南澳鄉",10
"宜蘭縣","員山鄉",89
"宜蘭縣","壯圍鄉",68
"宜蘭縣","大同鄉",7
"宜蘭縣","宜蘭市",391
"宜蘭縣","礁溪鄉",104
"宜蘭縣","羅東鎮",296
"宜蘭縣","蘇澳鎮",108
"宜蘭縣","頭城鎮",81
"屏東縣","三地門鄉",31
"屏東縣","九如鄉",56
"屏東縣","佳冬鄉",43
"屏東縣","來義鄉",32
"屏東縣","內埔鄉",221
"屏東縣","南州鄉",17
"屏東縣","屏東市",1001
"屏東縣","崁頂鄉",33
"屏東縣","恆春鎮",92
