"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",3
"南投縣","仁愛鄉",10
"南投縣","信義鄉",8
"南投縣","南投市",37
"南投縣","名間鄉",11
"南投縣","國姓鄉",2
"南投縣","埔里鎮",23
"南投縣","水里鄉",2
"南投縣","竹山鎮",15
"南投縣","草屯鎮",28
"南投縣","集集鎮",2
"南投縣","魚池鄉",3
"南投縣","鹿谷鄉",3
"台中市","中區",15
"台中市","北區",170
"台中市","北屯區",272
"台中市","南區",104
"台中市","南屯區",89
"台中市","后里區",19
"台中市","和平區",2
"台中市","外埔區",5
"台中市","大安區",15
"台中市","大甲區",34
"台中市","大肚區",21
"台中市","大里區",125
"台中市","大雅區",54
"台中市","太平區",84
"台中市","新社區",5
"台中市","東勢區",7
"台中市","東區",48
"台中市","梧棲區",101
"台中市","沙鹿區",78
"台中市","清水區",72
"台中市","潭子區",53
"台中市","烏日區",36
"台中市","石岡區",4
"台中市","神岡區",57
"台中市","西區",103
"台中市","西屯區",235
"台中市","豐原區",81
"台中市","霧峰區",41
"台中市","龍井區",52
"台北市","中山區",1128
"台北市","中正區",633
"台北市","信義區",853
"台北市","內湖區",715
"台北市","北投區",955
"台北市","南港區",511
"台北市","士林區",872
"台北市","大同區",673
"台北市","大安區",892
"台北市","文山區",1131
"台北市","松山區",528
"台北市","萬華區",1415
"台南市","七股區",3
"台南市","下營區",5
"台南市","中西區",55
"台南市","仁德區",43
"台南市","佳里區",14
"台南市","六甲區",9
"台南市","北區",63
"台南市","南化區",1
"台南市","南區",72
"台南市","善化區",13
"台南市","大內區",3
"台南市","學甲區",10
"台南市","安南區",85
"台南市","安定區",13
"台南市","安平區",44
"台南市","官田區",9
"台南市","將軍區",2
"台南市","山上區",1
"台南市","左鎮區",1
"台南市","後壁區",4
"台南市","新化區",17
"台南市","新市區",9
"台南市","新營區",17
"台南市","東區",122
"台南市","東山區",3
"台南市","柳營區",9
"台南市","楠西區",2
"台南市","歸仁區",32
"台南市","永康區",204
"台南市","玉井區",3
"台南市","白河區",4
"台南市","西港區",8
"台南市","關廟區",10
"台南市","鹽水區",7
"台南市","麻豆區",9
"台南市","龍崎區",1
"台東縣","卑南鄉",8
"台東縣","台東市",65
"台東縣","大武鄉",1
"台東縣","太麻里鄉",2
"台東縣","延平鄉",3
"台東縣","成功鎮",7
"台東縣","池上鄉",4
"台東縣","海端鄉",6
"台東縣","綠島鄉",1
"台東縣","蘭嶼鄉",10
"台東縣","達仁鄉",1
"台東縣","金峰鄉",1
"台東縣","長濱鄉",6
"台東縣","關山鎮",3
"台東縣","鹿野鄉",2
"嘉義市","東區",34
"嘉義市","西區",55
"嘉義縣","中埔鄉",11
"嘉義縣","六腳鄉",6
"嘉義縣","大林鎮",19
"嘉義縣","太保市",11
"嘉義縣","布袋鎮",2
"嘉義縣","新港鄉",2
"嘉義縣","朴子市",12
"嘉義縣","東石鄉",8
"嘉義縣","梅山鄉",4
"嘉義縣","民雄鄉",27
"嘉義縣","水上鄉",21
"嘉義縣","溪口鄉",7
"嘉義縣","番路鄉",1
"嘉義縣","竹崎鄉",7
"嘉義縣","義竹鄉",2
"嘉義縣","阿里山鄉",2
"嘉義縣","鹿草鄉",8
"基隆市","七堵區",224
"基隆市","中山區",152
"基隆市","中正區",225
"基隆市","仁愛區",191
"基隆市","信義區",302
"基隆市","安樂區",315
"基隆市","暖暖區",143
"宜蘭縣","三星鄉",51
"宜蘭縣","五結鄉",56
"宜蘭縣","冬山鄉",81
"宜蘭縣","南澳鄉",15
"宜蘭縣","員山鄉",29
"宜蘭縣","壯圍鄉",27
"宜蘭縣","大同鄉",15
"宜蘭縣","宜蘭市",106
"宜蘭縣","礁溪鄉",51
"宜蘭縣","羅東鎮",118
"宜蘭縣","蘇澳鎮",56
"宜蘭縣","頭城鎮",28
"屏東縣","三地門鄉",2
"屏東縣","九如鄉",9
"屏東縣","佳冬鄉",5
"屏東縣","來義鄉",6
"屏東縣","內埔鄉",21
"屏東縣","南州鄉",1
"屏東縣","屏東市",200
"屏東縣","崁頂鄉",3
"屏東縣","恆春鎮",24
"屏東縣","新園鄉",23
"屏東縣","新埤鄉",2
"屏東縣","春日鄉",5
"屏東縣","東港鎮",29
"屏東縣","枋寮鄉",2
"屏東縣","林邊鄉",10
"屏東縣","泰武鄉",6
"屏東縣","滿州鄉",1
"屏東縣","潮州鎮",27
