"縣市","鄉鎮","Sum_Local.x"
"南投縣","信義鄉",8
"南投縣","南投市",2
"南投縣","埔里鎮",3
"南投縣","竹山鎮",1
"南投縣","草屯鎮",2
"台中市","中區",2
"台中市","北區",30
"台中市","北屯區",39
"台中市","南區",11
"台中市","南屯區",21
"台中市","后里區",10
"台中市","外埔區",3
"台中市","大甲區",2
"台中市","大肚區",1
"台中市","大里區",27
"台中市","大雅區",2
"台中市","太平區",16
"台中市","新社區",2
"台中市","東勢區",2
"台中市","東區",7
"台中市","梧棲區",4
"台中市","沙鹿區",14
"台中市","清水區",6
"台中市","潭子區",2
"台中市","烏日區",8
"台中市","石岡區",2
"台中市","神岡區",3
"台中市","西區",15
"台中市","西屯區",45
"台中市","豐原區",5
"台中市","霧峰區",5
"台中市","龍井區",6
"台北市","中山區",229
"台北市","中正區",127
"台北市","信義區",232
"台北市","內湖區",155
"台北市","北投區",167
"台北市","南港區",69
"台北市","士林區",233
"台北市","大同區",95
"台北市","大安區",216
"台北市","文山區",150
"台北市","松山區",138
"台北市","萬華區",233
"台南市","中西區",4
"台南市","仁德區",6
"台南市","佳里區",6
"台南市","六甲區",1
"台南市","北區",9
"台南市","北門區",1
"台南市","善化區",2
"台南市","大內區",2
"台南市","學甲區",1
"台南市","安南區",12
"台南市","安定區",2
"台南市","安平區",6
"台南市","將軍區",2
"台南市","左鎮區",1
"台南市","後壁區",1
"台南市","新化區",4
"台南市","新市區",1
"台南市","新營區",4
"台南市","東區",8
"台南市","柳營區",1
"台南市","歸仁區",2
"台南市","永康區",18
"台南市","玉井區",1
"台南市","西港區",2
"台南市","關廟區",2
"台南市","麻豆區",3
"台東縣","卑南鄉",3
"台東縣","台東市",14
"台東縣","太麻里鄉",1
"台東縣","成功鎮",11
"台東縣","東河鄉",1
"台東縣","池上鄉",2
"台東縣","綠島鄉",1
"台東縣","長濱鄉",1
"台東縣","關山鎮",4
"台東縣","鹿野鄉",3
"嘉義市","東區",3
"嘉義市","西區",2
"嘉義縣","中埔鄉",1
"嘉義縣","大埔鄉",2
"嘉義縣","大林鎮",2
"嘉義縣","太保市",10
"嘉義縣","新港鄉",1
"嘉義縣","民雄鄉",3
"嘉義縣","水上鄉",7
"嘉義縣","竹崎鄉",1
"嘉義縣","義竹鄉",1
"基隆市","七堵區",35
"基隆市","中山區",55
"基隆市","中正區",90
"基隆市","仁愛區",59
"基隆市","信義區",90
"基隆市","其他",1
"基隆市","安樂區",89
"基隆市","暖暖區",35
"宜蘭縣","三星鄉",8
"宜蘭縣","五結鄉",7
"宜蘭縣","冬山鄉",15
"宜蘭縣","南澳鄉",13
"宜蘭縣","員山鄉",8
"宜蘭縣","壯圍鄉",7
"宜蘭縣","大同鄉",2
"宜蘭縣","宜蘭市",20
"宜蘭縣","礁溪鄉",17
"宜蘭縣","羅東鎮",155
"宜蘭縣","蘇澳鎮",12
"宜蘭縣","頭城鎮",13
"屏東縣","九如鄉",3
"屏東縣","屏東市",20
"屏東縣","恆春鎮",5
"屏東縣","新園鄉",1
"屏東縣","東港鎮",13
"屏東縣","枋寮鄉",1
"屏東縣","枋山鄉",1
"屏東縣","林邊鄉",1
"屏東縣","泰武鄉",1
"屏東縣","潮州鎮",1
"屏東縣","琉球鄉",2
"屏東縣","瑪家鄉",4
"屏東縣","竹田鄉",4
"屏東縣","萬丹鄉",10
"屏東縣","車城鄉",1
"屏東縣","里港鄉",3
"屏東縣","長治鄉",1
"屏東縣","高樹鄉",1
"屏東縣","鹽埔鄉",1
"彰化縣","二林鎮",2
"彰化縣","二水鄉",1
"彰化縣","北斗鎮",1
"彰化縣","和美鎮",9
"彰化縣","員林市",6
"彰化縣","埔鹽鄉",1
"彰化縣","大村鄉",9
"彰化縣","彰化市",38
"彰化縣","永靖鄉",1
"彰化縣","溪州鄉",1
"彰化縣","田中鎮",3
"彰化縣","社頭鄉",1
"彰化縣","福興鄉",2
"彰化縣","秀水鄉",3
"彰化縣","花壇鄉",5
"彰化縣","鹿港鎮",4
"新北市","三峽區",82
"新北市","三芝區",9
"新北市","三重區",560
"新北市","中和區",399
"新北市","五股區",56
"新北市","八里區",10
"新北市","土城區",124
"新北市","坪林區",1
"新北市","新店區",193
"新北市","新莊區",372
"新北市","板橋區",481
"新北市","林口區",53
"新北市","樹林區",120
"新北市","永和區",123
"新北市","汐止區",204
"新北市","泰山區",38
"新北市","淡水區",128
"新北市","深坑區",12
"新北市","烏來區",7
"新北市","瑞芳區",60
"新北市","石門區",2
"新北市","萬里區",6
"新北市","蘆洲區",124
"新北市","金山區",10
"新北市","雙溪區",2
"新北市","鶯歌區",32
"新竹市","北區",24
"新竹市","東區",37
"新竹市","香山區",12
"新竹縣","寶山鄉",1
