"縣市","鄉鎮","Sum_Local.x"
"南投縣","中寮鄉",11
"南投縣","仁愛鄉",9
"南投縣","信義鄉",13
"南投縣","南投市",139
"南投縣","名間鄉",40
"南投縣","國姓鄉",20
"南投縣","埔里鎮",77
"南投縣","水里鄉",28
"南投縣","竹山鎮",55
"南投縣","草屯鎮",125
"南投縣","集集鎮",7
"南投縣","魚池鄉",15
"南投縣","鹿谷鄉",12
"台中市","中區",14
"台中市","北區",315
"台中市","北屯區",678
"台中市","南區",218
"台中市","南屯區",401
"台中市","后里區",90
"台中市","和平區",22
"台中市","外埔區",29
"台中市","大安區",11
"台中市","大甲區",55
"台中市","大肚區",74
"台中市","大里區",270
"台中市","大雅區",170
"台中市","太平區",261
"台中市","新社區",20
"台中市","東勢區",47
"台中市","東區",103
"台中市","梧棲區",97
"台中市","沙鹿區",165
"台中市","清水區",99
"台中市","潭子區",254
"台中市","烏日區",116
"台中市","石岡區",12
"台中市","神岡區",105
"台中市","西區",201
"台中市","西屯區",573
"台中市","豐原區",383
"台中市","霧峰區",79
"台中市","龍井區",102
"台北市","中山區",370
"台北市","中正區",186
"台北市","信義區",361
"台北市","內湖區",472
"台北市","北投區",447
"台北市","南港區",183
"台北市","士林區",501
"台北市","大同區",151
"台北市","大安區",398
"台北市","文山區",410
"台北市","松山區",295
"台北市","萬華區",227
"台南市","七股區",21
"台南市","下營區",24
"台南市","中西區",97
"台南市","仁德區",124
"台南市","佳里區",68
"台南市","六甲區",32
"台南市","北區",233
"台南市","北門區",13
"台南市","南化區",4
"台南市","南區",166
"台南市","善化區",73
"台南市","大內區",11
"台南市","學甲區",37
"台南市","安南區",224
"台南市","安定區",34
"台南市","安平區",74
"台南市","官田區",24
"台南市","將軍區",19
"台南市","山上區",3
"台南市","左鎮區",6
"台南市","後壁區",24
"台南市","新化區",40
"台南市","新市區",57
"台南市","新營區",119
"台南市","東區",275
"台南市","東山區",18
"台南市","柳營區",33
"台南市","楠西區",4
"台南市","歸仁區",78
"台南市","永康區",622
"台南市","玉井區",8
"台南市","白河區",24
"台南市","西港區",25
"台南市","關廟區",30
"台南市","鹽水區",34
"台南市","麻豆區",57
"台南市","龍崎區",4
"台東縣","卑南鄉",50
"台東縣","台東市",207
"台東縣","大武鄉",6
"台東縣","太麻里鄉",17
"台東縣","延平鄉",5
"台東縣","成功鎮",34
"台東縣","東河鄉",12
"台東縣","池上鄉",6
"台東縣","海端鄉",5
"台東縣","綠島鄉",14
"台東縣","蘭嶼鄉",4
"台東縣","達仁鄉",2
"台東縣","金峰鄉",2
"台東縣","長濱鄉",2
"台東縣","關山鎮",23
"台東縣","鹿野鄉",17
"嘉義市","東區",232
"嘉義市","西區",239
"嘉義縣","中埔鄉",56
"嘉義縣","六腳鄉",27
"嘉義縣","大埔鄉",2
"嘉義縣","大林鎮",51
"嘉義縣","太保市",36
"嘉義縣","布袋鎮",27
"嘉義縣","新港鄉",22
"嘉義縣","朴子市",61
"嘉義縣","東石鄉",12
"嘉義縣","梅山鄉",16
"嘉義縣","民雄鄉",97
"嘉義縣","水上鄉",76
"嘉義縣","溪口鄉",7
"嘉義縣","番路鄉",8
"嘉義縣","竹崎鄉",27
"嘉義縣","義竹鄉",14
"嘉義縣","阿里山鄉",4
"嘉義縣","鹿草鄉",9
"基隆市","七堵區",73
"基隆市","中山區",47
"基隆市","中正區",70
"基隆市","仁愛區",45
"基隆市","信義區",62
"基隆市","安樂區",100
"基隆市","暖暖區",47
"宜蘭縣","三星鄉",15
"宜蘭縣","五結鄉",37
"宜蘭縣","冬山鄉",88
"宜蘭縣","南澳鄉",5
"宜蘭縣","員山鄉",42
"宜蘭縣","壯圍鄉",41
"宜蘭縣","大同鄉",2
"宜蘭縣","宜蘭市",144
"宜蘭縣","礁溪鄉",40
"宜蘭縣","羅東鎮",87
"宜蘭縣","蘇澳鎮",45
"宜蘭縣","頭城鎮",42
"屏東縣","三地門鄉",11
"屏東縣","九如鄉",21
"屏東縣","佳冬鄉",20
"屏東縣","來義鄉",16
"屏東縣","內埔鄉",73
"屏東縣","南州鄉",17
"屏東縣","屏東市",301
"屏東縣","崁頂鄉",19
"屏東縣","恆春鎮",40
"屏東縣","新園鄉",37
"屏東縣","新埤鄉",4
"屏東縣","春日鄉",7
"屏東縣","東港鎮",39
"屏東縣","枋寮鄉",27
"屏東縣","枋山鄉",3
"屏東縣","林邊鄉",13
"屏東縣","泰武鄉",13
"屏東縣","滿州鄉",5
"屏東縣","潮州鎮",71
"屏東縣","牡丹鄉",11
"屏東縣","獅子鄉",11
"屏東縣","琉球鄉",14
"屏東縣","瑪家鄉",15
"屏東縣","竹田鄉",13
"屏東縣","萬丹鄉",46
"屏東縣","萬巒鄉",23
"屏東縣","車城鄉",13
"屏東縣","里港鄉",25
"屏東縣","長治鄉",22
"屏東縣","霧台鄉",5
"屏東縣","高樹鄉",23
"屏東縣","鹽埔鄉",21
"屏東縣","麟洛鄉",13
"彰化縣","二林鎮",53
"彰化縣","二水鄉",9
"彰化縣","伸港鄉",41
"彰化縣","北斗鎮",38
"彰化縣","和美鎮",109
"彰化縣","員林市",158
"彰化縣","埔心鄉",46
"彰化縣","埔鹽鄉",24
"彰化縣","埤頭鄉",40
"彰化縣","大城鄉",14
"彰化縣","大村鄉",43
"彰化縣","彰化市",333
"彰化縣","永靖鄉",22
"彰化縣","溪州鄉",21
"彰化縣","溪湖鎮",64
"彰化縣","田中鎮",55
"彰化縣","田尾鄉",35
"彰化縣","社頭鄉",40
"彰化縣","福興鄉",41
"彰化縣","秀水鄉",35
"彰化縣","竹塘鄉",11
"彰化縣","線西鄉",22
"彰化縣","芬園鄉",16
"彰化縣","花壇鄉",51
"彰化縣","芳苑鄉",31
"彰化縣","鹿港鎮",80
"新北市","三峽區",125
"新北市","三芝區",18
"新北市","三重區",707
"新北市","中和區",700
"新北市","五股區",113
"新北市","八里區",65
"新北市","土城區",268
"新北市","坪林區",5
"新北市","平溪區",2
"新北市","新店區",540
"新北市","新莊區",707
"新北市","板橋區",1103
"新北市","林口區",225
"新北市","樹林區",240
"新北市","永和區",365
"新北市","汐止區",427
"新北市","泰山區",112
"新北市","淡水區",366
"新北市","深坑區",40
"新北市","烏來區",8
"新北市","瑞芳區",32
"新北市","石碇區",4
"新北市","石門區",14
"新北市","萬里區",21
"新北市","蘆洲區",377
"新北市","貢寮區",6
"新北市","金山區",31
"新北市","雙溪區",9
"新北市","鶯歌區",108
"新竹市","北區",379
"新竹市","東區",504
"新竹市","香山區",118
"新竹縣","五峰鄉",5
"新竹縣","北埔鄉",9
"新竹縣","寶山鄉",21
"新竹縣","尖石鄉",13
"新竹縣","峨眉鄉",7
"新竹縣","新埔鎮",34
"新竹縣","新豐鄉",99
"新竹縣","橫山鄉",8
"新竹縣","湖口鄉",132
"新竹縣","竹北市",450
"新竹縣","竹東鎮",174
"新竹縣","芎林鄉",27
"新竹縣","關西鎮",26
"桃園市","中壢區",717
"桃園市","八德區",234
"桃園市","大園區",103
"桃園市","大溪區",94
"桃園市","平鎮區",279
"桃園市","復興區",14
"桃園市","新屋區",36
"桃園市","桃園區",918
"桃園市","楊梅區",252
"桃園市","蘆竹區",304
"桃園市","觀音區",60
"桃園市","龍潭區",157
"桃園市","龜山區",347
"澎湖縣","七美鄉",2
"澎湖縣","望安鄉",2
"澎湖縣","湖西鄉",28
"澎湖縣","白沙鄉",19
"澎湖縣","西嶼鄉",9
"澎湖縣","馬公市",131
"花蓮縣","光復鄉",16
"花蓮縣","卓溪鄉",15
"花蓮縣","吉安鄉",254
"花蓮縣","壽豐鄉",26
"花蓮縣","富里鄉",4
"花蓮縣","新城鄉",41
"花蓮縣","玉里鎮",29
"花蓮縣","瑞穗鄉",11
"花蓮縣","秀林鄉",18
"花蓮縣","花蓮市",231
"花蓮縣","萬榮鄉",7
"花蓮縣","豐濱鄉",6
"花蓮縣","鳳林鎮",11
"苗栗縣","三灣鄉",4
"苗栗縣","三義鄉",21
"苗栗縣","公館鄉",45
"苗栗縣","卓蘭鎮",10
"苗栗縣","南庄鄉",10
"苗栗縣","大湖鄉",25
"苗栗縣","後龍鎮",71
"苗栗縣","泰安鄉",5
"苗栗縣","獅潭鄉",6
"苗栗縣","竹南鎮",148
"苗栗縣","苑裡鎮",75
"苗栗縣","苗栗市",215
"苗栗縣","西湖鄉",14
"苗栗縣","通霄鎮",46
"苗栗縣","造橋鄉",16
"苗栗縣","銅鑼鄉",16
"苗栗縣","頭份市",168
"苗栗縣","頭屋鄉",17
"連江縣","北竿鄉",2
"連江縣","南竿鄉",19
"連江縣","莒光鄉",1
"金門縣","烈嶼鄉",8
"金門縣","金城鎮",69
"金門縣","金寧鄉",61
"金門縣","金沙鎮",30
"金門縣","金湖鎮",64
"雲林縣","二崙鄉",17
"雲林縣","元長鄉",34
"雲林縣","北港鎮",69
"雲林縣","口湖鄉",23
"雲林縣","古坑鄉",40
"雲林縣","台西鄉",11
"雲林縣","四湖鄉",23
"雲林縣","土庫鎮",23
"雲林縣","大埤鄉",25
"雲林縣","崙背鄉",28
"雲林縣","斗六市",200
"雲林縣","斗南鎮",66
"雲林縣","東勢鄉",22
"雲林縣","林內鄉",12
"雲林縣","水林鄉",31
"雲林縣","莿桐鄉",31
"雲林縣","虎尾鎮",108
"雲林縣","褒忠鄉",11
"雲林縣","西螺鎮",38
"雲林縣","麥寮鄉",70
"高雄市","三民區",581
"高雄市","仁武區",124
"高雄市","內門區",4
"高雄市","六龜區",10
"高雄市","前金區",44
"高雄市","前鎮區",227
"高雄市","大寮區",104
"高雄市","大樹區",28
"高雄市","大社區",33
"高雄市","小港區",228
"高雄市","岡山區",112
"高雄市","左營區",239
"高雄市","彌陀區",12
"高雄市","新興區",52
"高雄市","旗山區",30
"高雄市","旗津區",17
"高雄市","杉林區",7
"高雄市","林園區",84
"高雄市","桃源區",1
"高雄市","梓官區",37
"高雄市","楠梓區",252
"高雄市","橋頭區",40
"高雄市","永安區",11
"高雄市","湖內區",29
"高雄市","燕巢區",32
"高雄市","田寮區",3
"高雄市","甲仙區",7
"高雄市","美濃區",31
"高雄市","苓雅區",238
"高雄市","茄萣區",25
"高雄市","路竹區",49
"高雄市","那瑪夏區",6
"高雄市","阿蓮區",33
"高雄市","鳥松區",39
"高雄市","鳳山區",663
"高雄市","鹽埕區",20
"高雄市","鼓山區",152
